Name,SpT,__3.6_,__4.5_,__5.8_,__8.0_,__24_,W1mag,W2mag,W3mag,W4mag,E4.5,E8.0,E24,EW2,EW3,EW4,WISE,_2M,Simbad,_RA,_DE,RA,DEC
b'2MASS J15571674-2529192',b'M0',,8.699999809265137,,8.649999618530273,8.529999732971191,8.739999771118164,8.699999809265137,8.59000015258789,8.529999732971191,b'N',b'N',b'N',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',239.31975,-25.48867,239.31975,-25.48867
b'2MASS J15571998-2338499',b'M0',,,,,,8.760000228881836,8.729999542236328,8.609999656677246,,b'',b'',b'',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',239.33325,-23.64719,239.33325,-23.64719
b'2MASS J15572343-2924290',b'M6.5',,,,,,13.569999694824219,13.270000457763672,,,b'',b'',b'',b'N',b'',b'',b'WISE',b'2M',b'Simbad',239.34762,-29.40806,239.34762,-29.40806
b'2MASS J15572575-2354220',b'M0.5',,,,,,8.84000015258789,8.760000228881836,8.539999961853027,7.949999809265137,b'',b'',b'',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',239.35729,-23.90611,239.35729,-23.90611
b'2MASS J15572849-2219051',b'M5',,,,,,11.350000381469727,11.130000114440918,10.930000305175781,,b'',b'',b'',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',239.36871,-22.31808,239.36871,-22.31808
b'2MASS J15572919-2215237',b'M5',,,,,,12.319999694824219,12.130000114440918,11.479999542236328,,b'',b'',b'',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',239.37162,-22.25658,239.37162,-22.25658
b'2MASS J15572986-2258438',b'M4',,10.479999542236328,,9.970000267028809,7.599999904632568,10.859999656677246,10.5,9.270000457763672,7.329999923706055,b'Y',b'Y',b'Y',b'Y',b'Y',b'Y',b'WISE',b'2M',b'Simbad',239.37442,-22.97883,239.37442,-22.97883
b'2MASS J15573430-2321123',b'M1',,8.680000305175781,,8.600000381469727,,8.800000190734863,8.6899995803833,,,b'N',b'N',b'',b'N',b'',b'',b'WISE',b'2M',b'Simbad',239.39292,-23.35342,239.39292,-23.35342
b'2MASS J15573718-2245251',b'M2',,,,,,12.380000114440918,12.239999771118164,,,b'',b'',b'',b'N',b'',b'',b'WISE',b'2M',b'Simbad',239.40492,-22.75697,239.40492,-22.75697
b'2MASS J15574046-2058591',b'B3V',,5.75,,5.849999904632568,5.829999923706055,5.730000019073486,,5.820000171661377,5.809999942779541,b'N',b'N',b'N',b'',b'N',b'N',b'WISE',b'2M',b'Simbad',239.41858,-20.98308,239.41858,-20.98308
b'2MASS J15574250-2226055',b'M3',,11.020000457763672,,11.020000457763672,,11.210000038146973,11.029999732971191,10.850000381469727,,b'N',b'N',b'',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',239.42708,-22.43486,239.42708,-22.43486
b'2MASS J15574661-2229203',b'M3',,10.140000343322754,,10.100000381469727,9.779999732971191,10.3100004196167,10.15999984741211,10.0,,b'N',b'N',b'N',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',239.44421,-22.48897,239.44421,-22.48897
b'2MASS J15574757-2444121',b'M4',,,,,,11.880000114440918,11.649999618530273,,,b'',b'',b'',b'N',b'',b'',b'WISE',b'2M',b'Simbad',239.44821,-24.73669,239.44821,-24.73669
b'2MASS J15575002-2305094',b'M0',,9.119999885559082,,9.069999694824219,9.09000015258789,9.130000114440918,9.100000381469727,8.970000267028809,,b'N',b'N',b'N',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',239.45842,-23.08594,239.45842,-23.08594
b'2MASS J15575934-3143442',b'A0V',,7.059999942779541,,7.159999847412109,7.119999885559082,7.099999904632568,7.070000171661377,7.119999885559082,7.300000190734863,b'N',b'N',b'N',b'N',b'N',b'N',b'WISE',b'2M',b'Simbad',239.49725,-31.72894,239.49725,-31.72894
b'2MASS J15580815-2405529',b'K4',,8.819999694824219,,8.770000457763672,8.90999984741211,8.880000114440918,8.84000015258789,8.84000015258789,,b'N',b'N',b'N',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',239.53396,-24.09803,239.53396,-24.09803
b'2MASS J15581136-1416454',b'B8Ia/Iab',,4.119999885559082,,3.6600000858306885,2.3399999141693115,4.349999904632568,,3.25,2.4800000190734863,b'Y',b'Y',b'Y',b'',b'Y',b'Y',b'WISE',b'2M',b'Simbad',239.54733,-14.27928,239.54733,-14.27928
b'2MASS J15581270-2328364',b'G6',,7.96999979019165,,7.940000057220459,6.739999771118164,7.929999828338623,7.96999979019165,7.849999904632568,6.75,b'N',b'N',b'Y',b'N',b'N',b'Y',b'WISE',b'2M',b'Simbad',239.55292,-23.47678,239.55292,-23.47678
b'2MASS J15582054-1837252',b'G3',,7.5,,7.440000057220459,7.389999866485596,7.429999828338623,7.440000057220459,7.389999866485596,7.409999847412109,b'N',b'N',b'N',b'N',b'N',b'N',b'WISE',b'2M',b'Simbad',239.58558,-18.62367,239.58558,-18.62367
b'2MASS J15582337-2151588',b'M4.75',,,,,,11.079999923706055,10.850000381469727,10.65999984741211,,b'',b'',b'',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',239.59737,-21.86633,239.59737,-21.86633
b'2MASS J15582930-2124039',b'F0IV',,7.679999828338623,,7.670000076293945,7.710000038146973,7.630000114440918,7.659999847412109,7.670000076293945,7.690000057220459,b'N',b'N',b'N',b'N',b'N',b'N',b'WISE',b'2M',b'Simbad',239.62208,-21.40108,239.62208,-21.40108
b'2MASS J15582981-2310077',b'M3',,10.029999732971191,,9.149999618530273,6.159999847412109,10.770000457763672,10.15999984741211,8.199999809265137,6.230000019073486,b'Y',b'Y',b'Y',b'Y',b'Y',b'Y',b'WISE',b'2M',b'Simbad',239.62421,-23.16881,239.62421,-23.16881
b'2MASS J15583162-2402538',b'M4.5',,,,,,11.949999809265137,11.680000305175781,,,b'',b'',b'',b'N',b'',b'',b'WISE',b'2M',b'Simbad',239.63175,-24.04828,239.63175,-24.04828
b'2MASS J15583487-2449531',b'B5V',,5.710000038146973,,5.809999942779541,5.78000020980835,5.659999847412109,,5.78000020980835,5.78000020980835,b'N',b'N',b'N',b'',b'N',b'N',b'WISE',b'2M',b'Simbad',239.64529,-24.83142,239.64529,-24.83142
b'2MASS J15583598-2348136',b'M4',,,,,,11.84000015258789,11.600000381469727,,,b'',b'',b'',b'N',b'',b'',b'WISE',b'2M',b'Simbad',239.64992,-23.80378,239.64992,-23.80378
b'2MASS J15583621-2348018',b'M3',,,,,,10.0,9.819999694824219,9.710000038146973,,b'',b'',b'',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',239.65087,-23.8005,239.65087,-23.8005
b'2MASS J15583692-2257153',b'G7',6.03000020980835,5.699999809265137,,4.800000190734863,0.8100000023841858,5.820000171661377,,4.059999942779541,1.309999942779541,b'Y',b'Y',b'Y',b'',b'Y',b'Y',b'WISE',b'2M',b'Simbad',239.65383,-22.95425,239.65383,-22.95425
b'2MASS J15584772-1757595',b'K4',8.15999984741211,8.199999809265137,,8.180000305175781,7.739999771118164,8.289999961853027,8.260000228881836,8.0600004196167,7.5,b'N',b'N',b'Y',b'N',b'N',b'N',b'WISE',b'2M',b'Simbad',239.69883,-17.96653,239.69883,-17.96653
b'2MASS J15584813-2141338',b'M5.5',,,,,,12.329999923706055,12.050000190734863,,,b'',b'',b'',b'N',b'',b'',b'WISE',b'2M',b'Simbad',239.70054,-21.69272,239.70054,-21.69272
b'2MASS J15585111-2606507',b'B1V',,3.5,,3.630000114440918,3.390000104904175,3.509999990463257,,3.4700000286102295,,b'N',b'N',b'N',b'',b'N',b'',b'WISE',b'2M',b'Simbad',239.71296,-26.11408,239.71296,-26.11408
b'2MASS J15585351-2512334',b'M1',,,,,,9.479999542236328,9.40999984741211,9.300000190734863,,b'',b'',b'',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',239.72296,-25.20928,239.72296,-25.20928
b'2MASS J15590208-1844142',b'K6.5',,,,,,7.929999828338623,7.880000114440918,7.75,7.260000228881836,b'',b'',b'',b'N',b'N',b'N',b'WISE',b'2M',b'Simbad',239.75867,-18.73728,239.75867,-18.73728
b'2MASS J15591135-2338002',b'M7',,,,,8.649999618530273,12.800000190734863,12.15999984741211,10.579999923706055,8.729999542236328,b'',b'',b'Y',b'Y',b'Y',b'',b'WISE',b'2M',b'Simbad',239.79729,-23.63339,239.79729,-23.63339
b'2MASS J15591244-2236502',b'M5',,,,,,11.59000015258789,11.329999923706055,11.15999984741211,,b'',b'',b'',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',239.80183,-22.61394,239.80183,-22.61394
b'2MASS J15591839-2210430',b'M4',,9.670000076293945,,9.640000343322754,9.229999542236328,9.899999618530273,9.680000305175781,9.529999732971191,,b'N',b'N',b'N',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',239.82662,-22.17861,239.82662,-22.17861
b'2MASS J15592591-2305081',b'M5.5',,,,,10.600000381469727,11.350000381469727,11.09000015258789,10.970000267028809,,b'',b'',b'',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',239.85796,-23.08558,239.85796,-23.08558
b'2MASS J15594366-2014396',b'M6.5',,,,,,12.800000190734863,12.460000038146973,,,b'',b'',b'',b'N',b'',b'',b'WISE',b'2M',b'Simbad',239.93192,-20.24433,239.93192,-20.24433
b'2MASS J15594439-1928191',b'M6.5',,,,,,12.930000305175781,12.729999542236328,,,b'',b'',b'',b'N',b'',b'',b'WISE',b'2M',b'Simbad',239.93496,-19.47197,239.93496,-19.47197
b'2MASS J15594802-2227162',b'M7.5',12.699999809265137,12.59000015258789,12.59000015258789,12.569999694824219,,12.9399995803833,12.630000114440918,,,b'N',b'N',b'',b'N',b'',b'',b'WISE',b'2M',b'Simbad',239.95008,-22.4545,239.95008,-22.4545
b'2MASS J15594970-2301576',b'M5.5',,,,,,11.619999885559082,11.369999885559082,11.130000114440918,,b'',b'',b'',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',239.95708,-23.03267,239.95708,-23.03267
b'2MASS J15594989-2555584',b'M2',,,,,,9.390000343322754,9.300000190734863,9.140000343322754,,b'',b'',b'',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',239.95787,-25.93289,239.95787,-25.93289
b'2MASS J15595868-1836520',b'M5.5',,,,,,12.199999809265137,11.880000114440918,11.640000343322754,,b'',b'',b'',b'N',b'',b'',b'WISE',b'2M',b'Simbad',239.9945,-18.61444,239.9945,-18.61444
b'2MASS J15595995-2220367',b'M1',,8.430000305175781,,8.350000381469727,,8.489999771118164,8.40999984741211,8.279999732971191,8.15999984741211,b'N',b'N',b'',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',239.99979,-22.34353,239.99979,-22.34353
b'2MASS J16000078-2509423',b'G0',,8.760000228881836,,8.760000228881836,8.529999732971191,8.75,8.770000457763672,8.699999809265137,,b'N',b'N',b'N',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',240.00325,-25.16175,240.00325,-25.16175
b'2MASS J16000713-2224066',b'M4',,,,,,12.430000305175781,12.239999771118164,,,b'',b'',b'',b'N',b'',b'',b'WISE',b'2M',b'Simbad',240.02971,-22.40183,240.02971,-22.40183
b'2MASS J16001330-2418106',b'M0',,9.329999923706055,,9.270000457763672,8.6899995803833,9.359999656677246,9.319999694824219,9.220000267028809,,b'N',b'N',b'Y',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',240.05542,-24.30294,240.05542,-24.30294
b'2MASS J16001567-2231580',b'M4',,,,,,10.25,10.069999694824219,9.899999618530273,,b'',b'',b'',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',240.06529,-22.53278,240.06529,-22.53278
b'2MASS J16001610-1726071',b'M6.5',,,,,,13.09000015258789,12.8100004196167,11.850000381469727,,b'',b'',b'',b'N',b'',b'',b'WISE',b'2M',b'Simbad',240.06708,-17.43531,240.06708,-17.43531
b'2MASS J16001730-2236504',b'M4',,,,,,9.539999961853027,9.270000457763672,11.09000015258789,,b'',b'',b'',b'Y?',b'',b'',b'WISE',b'2M',b'Simbad',240.07208,-22.614,240.07208,-22.614
b'2MASS J16001844-2230114',b'M4.5',,,,,,10.109999656677246,9.5,6.679999828338623,4.050000190734863,b'',b'',b'',b'Y',b'Y',b'Y',b'WISE',b'2M',b'Simbad',240.07683,-22.50317,240.07683,-22.50317
b'2MASS J16001944-2256287',b'M7',,,,,,13.239999771118164,12.899999618530273,,,b'',b'',b'',b'N',b'',b'',b'WISE',b'2M',b'Simbad',240.081,-22.94131,240.081,-22.94131
b'2MASS J16002000-2237180',b'B0.2IV',,,,,,2.450000047683716,,0.8100000023841858,0.5899999737739563,b'',b'',b'',b'',b'Y',b'Y',b'WISE',b'2M',b'Simbad',240.08333,-22.62167,240.08333,-22.62167
b'2MASS J16002323-2329595',b'M6.5',,,,,,12.949999809265137,12.479999542236328,11.010000228881836,,b'',b'',b'',b'Y',b'Y',b'',b'WISE',b'2M',b'Simbad',240.09679,-23.49986,240.09679,-23.49986
b'2MASS J16002631-2259412',b'M5',,,,,10.399999618530273,11.119999885559082,10.880000114440918,10.630000114440918,,b'',b'',b'N',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',240.10962,-22.99478,240.10962,-22.99478
b'2MASS J16002669-2056316',b'M5.5',,,,,8.479999542236328,12.239999771118164,11.779999732971191,10.0,,b'',b'',b'Y',b'Y',b'Y',b'',b'WISE',b'2M',b'Simbad',240.11121,-20.94211,240.11121,-20.94211
b'2MASS J16003023-2334457',b'M5.5',,,,,,11.630000114440918,11.390000343322754,11.270000457763672,,b'',b'',b'',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',240.12596,-23.57936,240.12596,-23.57936
b'2MASS J16003134-2027050',b'M1',,8.609999656677246,,8.569999694824219,8.420000076293945,8.710000038146973,8.619999885559082,8.479999542236328,,b'N',b'N',b'N',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',240.13058,-20.45139,240.13058,-20.45139
b'2MASS J16004056-2200322',b'G9',8.260000228881836,8.300000190734863,,8.3100004196167,8.170000076293945,8.34000015258789,8.359999656677246,8.279999732971191,8.229999542236328,b'N',b'N',b'N',b'N',b'N',b'N',b'WISE',b'2M',b'Simbad',240.169,-22.00894,240.169,-22.00894
b'2MASS J16004135-2240416',b'M3.75',,,,,,9.479999542236328,9.34000015258789,9.09000015258789,,b'',b'',b'',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',240.17229,-22.67822,240.17229,-22.67822
b'2MASS J16004277-2127380',b'K8',,8.8100004196167,,8.760000228881836,8.619999885559082,8.869999885559082,8.8100004196167,8.720000267028809,,b'N',b'N',b'N',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',240.17821,-21.46056,240.17821,-21.46056
b'2MASS J16004318-2229143',b'M6.5',,,,,,13.880000114440918,13.59000015258789,,,b'',b'',b'',b'N',b'',b'',b'WISE',b'2M',b'Simbad',240.17992,-22.48731,240.17992,-22.48731
b'2MASS J16004465-2343148',b'M2',,9.8100004196167,,9.789999961853027,9.670000076293945,9.9399995803833,9.770000457763672,9.569999694824219,,b'N',b'N',b'N',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',240.18604,-23.72078,240.18604,-23.72078
b'2MASS J16005065-1927502',b'M6.5',,,,,,10.989999771118164,10.699999809265137,,,b'',b'',b'',b'N',b'',b'',b'WISE',b'2M',b'Simbad',240.21104,-19.46394,240.21104,-19.46394
b'2MASS J16005283-2440380',b'M3.25',,,,,,9.930000305175781,9.800000190734863,9.670000076293945,,b'',b'',b'',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',240.22012,-24.67722,240.22012,-24.67722
b'2MASS J16010519-2227311',b'M3',,,,,,8.640000343322754,8.529999732971191,8.399999618530273,8.079999923706055,b'',b'',b'',b'N',b'N',b'N',b'WISE',b'2M',b'Simbad',240.27162,-22.45864,240.27162,-22.45864
b'2MASS J16010605-2215246',b'M5',,,,,,11.239999771118164,10.989999771118164,10.869999885559082,,b'',b'',b'',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',240.27521,-22.25683,240.27521,-22.25683
b'2MASS J16010801-2113184',b'K8',,8.59000015258789,,8.520000457763672,8.329999923706055,8.640000343322754,8.600000381469727,8.449999809265137,8.359999656677246,b'N',b'N',b'N',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',240.28337,-21.22178,240.28337,-21.22178
b'2MASS J16011037-2222276',b'M4',,,,,,9.579999923706055,9.399999618530273,9.289999961853027,,b'',b'',b'',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',240.29321,-22.37433,240.29321,-22.37433
b'2MASS J16011842-2652212',b'G1',,7.46999979019165,,7.449999809265137,7.429999828338623,7.5,7.480000019073486,7.420000076293945,7.380000114440918,b'N',b'N',b'N',b'N',b'N',b'N',b'WISE',b'2M',b'Simbad',240.32675,-26.87256,240.32675,-26.87256
b'2MASS J16011915-2306394',b'M5',,,,,,12.449999809265137,12.210000038146973,,,b'',b'',b'',b'N',b'',b'',b'WISE',b'2M',b'Simbad',240.32979,-23.11094,240.32979,-23.11094
b'2MASS J16012156-2237265',b'M4',,,,,9.710000038146973,9.84000015258789,9.649999618530273,9.489999771118164,,b'',b'',b'N',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',240.33983,-22.62403,240.33983,-22.62403
b'2MASS J16012238-2708194',b'M7',,,,,,13.229999542236328,12.550000190734863,11.25,,b'',b'',b'',b'Y',b'Y',b'',b'WISE',b'2M',b'Simbad',240.34325,-27.13872,240.34325,-27.13872
b'2MASS J16012563-2240403',b'K3',8.369999885559082,8.430000305175781,,8.40999984741211,8.34000015258789,8.40999984741211,8.40999984741211,8.300000190734863,7.869999885559082,b'N',b'N',b'N',b'N',b'N',b'N',b'WISE',b'2M',b'Simbad',240.35679,-22.67786,240.35679,-22.67786
b'2MASS J16012664-2511545',b'A2',,6.880000114440918,,6.96999979019165,6.989999771118164,6.880000114440918,6.889999866485596,6.920000076293945,6.880000114440918,b'N',b'N',b'N',b'N',b'N',b'N',b'WISE',b'2M',b'Simbad',240.361,-25.19847,240.361,-25.19847
b'2MASS J16012985-2248386',b'M4.5',,,,,,10.319999694824219,10.109999656677246,9.9399995803833,,b'',b'',b'',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',240.37437,-22.81072,240.37437,-22.81072
b'2MASS J16013296-2242316',b'M0',,,,,,11.170000076293945,11.130000114440918,10.869999885559082,,b'',b'',b'',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',240.38733,-22.70878,240.38733,-22.70878
b'2MASS J16013529-2443365',b'M3.75',10.289999961853027,,10.270000457763672,,,10.420000076293945,10.3100004196167,10.180000305175781,,b'',b'',b'',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',240.39704,-24.72681,240.39704,-24.72681
b'2MASS J16014086-2258103',b'M4',,,,,,9.140000343322754,8.649999618530273,6.599999904632568,4.190000057220459,b'',b'',b'',b'Y',b'Y',b'Y',b'WISE',b'2M',b'Simbad',240.42025,-22.96953,240.42025,-22.96953
b'2MASS J16014157-2111380',b'M4',,,,,,11.289999961853027,10.729999542236328,9.220000267028809,7.5,b'',b'',b'',b'Y',b'Y',b'Y',b'WISE',b'2M',b'Simbad',240.42321,-21.19389,240.42321,-21.19389
b'2MASS J16014528-2138551',b'M6.5',,,,,,13.880000114440918,13.34000015258789,11.460000038146973,,b'',b'',b'',b'Y',b'Y',b'',b'WISE',b'2M',b'Simbad',240.43867,-21.64864,240.43867,-21.64864
b'2MASS J16014743-2049457',b'M0',,8.34000015258789,,8.279999732971191,8.140000343322754,8.449999809265137,8.369999885559082,8.239999771118164,8.079999923706055,b'N',b'N',b'N',b'N',b'N',b'N',b'WISE',b'2M',b'Simbad',240.44762,-20.82936,240.44762,-20.82936
b'2MASS J16014769-2441011',b'M5.25',,12.59000015258789,,12.399999618530273,,12.800000190734863,12.520000457763672,,,b'N',b'N',b'',b'N',b'',b'',b'WISE',b'2M',b'Simbad',240.44871,-24.68364,240.44871,-24.68364
b'2MASS J16014955-2351082',b'M5',,,,,,11.720000267028809,11.5,,,b'',b'',b'',b'N',b'',b'',b'WISE',b'2M',b'Simbad',240.45646,-23.85228,240.45646,-23.85228
b'2MASS J16015149-2445249',b'K7',8.40999984741211,8.390000343322754,8.380000114440918,8.34000015258789,8.149999618530273,8.369999885559082,8.369999885559082,8.289999961853027,8.0,b'N',b'N',b'N',b'N',b'N',b'N',b'WISE',b'2M',b'Simbad',240.46454,-24.75692,240.46454,-24.75692
b'2MASS J16015498-2131230',b'M5.5',,,,,,11.979999542236328,11.710000038146973,,,b'',b'',b'',b'N',b'',b'',b'WISE',b'2M',b'Simbad',240.47908,-21.52306,240.47908,-21.52306
b'2MASS J16015546-2158496',b'B9V',,6.880000114440918,,6.96999979019165,6.880000114440918,6.840000152587891,6.889999866485596,6.909999847412109,6.75,b'N',b'N',b'N',b'N',b'N',b'N',b'WISE',b'2M',b'Simbad',240.48108,-21.98044,240.48108,-21.98044
b'2MASS J16015822-2008121',b'G7',7.579999923706055,7.590000152587891,7.53000020980835,7.550000190734863,7.46999979019165,7.579999923706055,7.570000171661377,7.5,7.329999923706055,b'N',b'N',b'N',b'N',b'N',b'N',b'WISE',b'2M',b'Simbad',240.49258,-20.13669,240.49258,-20.13669
b'2MASS J16015894-2240368',b'M4.5',,10.039999961853027,,10.0600004196167,9.890000343322754,10.239999771118164,10.0600004196167,9.9399995803833,,b'N',b'N',b'N',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',240.49558,-22.67689,240.49558,-22.67689
b'2MASS J16015976-1952202',b'M5',,11.050000190734863,,10.989999771118164,10.779999732971191,11.289999961853027,11.0600004196167,10.869999885559082,,b'N',b'N',b'N',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',240.499,-19.87228,240.499,-19.87228
b'2MASS J16020039-2221237',b'M1',,8.609999656677246,,8.5600004196167,7.980000019073486,8.75,8.649999618530273,8.489999771118164,8.079999923706055,b'N',b'N',b'Y',b'N',b'N',b'N',b'WISE',b'2M',b'Simbad',240.50162,-22.35658,240.50162,-22.35658
b'2MASS J16020287-2236139',b'M0',11.479999542236328,,11.359999656677246,,9.680000305175781,11.380000114440918,11.40999984741211,11.479999542236328,,b'',b'',b'Y',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',240.51196,-22.60386,240.51196,-22.60386
b'2MASS J16020429-2050425',b'M5.75',,,,,,11.5600004196167,11.289999961853027,,,b'',b'',b'',b'N',b'',b'',b'WISE',b'2M',b'Simbad',240.51787,-20.84514,240.51787,-20.84514
b'2MASS J16020757-2257467',b'M2.5',,,,,5.190000057220459,9.210000038146973,8.630000114440918,7.010000228881836,5.210000038146973,b'',b'',b'Y',b'Y',b'Y',b'Y',b'WISE',b'2M',b'Simbad',240.53154,-22.96297,240.53154,-22.96297
b'2MASS J16020845-2254588',b'M1',,,,,8.9399995803833,9.399999618530273,9.319999694824219,9.149999618530273,,b'',b'',b'N',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',240.53521,-22.91633,240.53521,-22.91633
b'2MASS J16021045-2241280',b'K6',,7.960000038146973,,7.909999847412109,7.820000171661377,7.960000038146973,7.960000038146973,7.869999885559082,,b'N',b'N',b'N',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',240.54354,-22.69111,240.54354,-22.69111
b'2MASS J16021096-2007495',b'M5',11.079999923706055,11.0,11.0,10.9399995803833,10.8100004196167,11.260000228881836,11.029999732971191,11.100000381469727,,b'N',b'N',b'N',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',240.54567,-20.13042,240.54567,-20.13042
b'2MASS J16021356-2241148',b'B9.5V',,6.949999809265137,,7.010000228881836,6.940000057220459,6.929999828338623,6.949999809265137,6.96999979019165,6.800000190734863,b'N',b'N',b'N',b'N',b'N',b'N',b'WISE',b'2M',b'Simbad',240.5565,-22.68744,240.5565,-22.68744
b'2MASS J16021628-2131051',b'M4.5',,,,,,10.789999961853027,10.59000015258789,10.479999542236328,,b'',b'',b'',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',240.56783,-21.51808,240.56783,-21.51808
b'2MASS J16022249-1956538',b'M3',,10.329999923706055,,10.300000190734863,9.960000038146973,10.510000228881836,10.3100004196167,10.130000114440918,,b'N',b'N',b'N',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',240.59371,-19.94828,240.59371,-19.94828
b'2MASS J16022357-2259332',b'M5.25',,,,,,10.8100004196167,10.569999694824219,10.4399995803833,,b'',b'',b'',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',240.59821,-22.99256,240.59821,-22.99256
b'2MASS J16022366-2220193',b'M3.25',,,,,,9.5,9.350000381469727,9.210000038146973,,b'',b'',b'',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',240.59858,-22.33869,240.59858,-22.33869
b'2MASS J16022461-2200248',b'M0.5',,,,,,9.300000190734863,9.239999771118164,9.119999885559082,,b'',b'',b'',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',240.60254,-22.00689,240.60254,-22.00689
b'2MASS J16022616-2002403',b'M5',10.649999618530273,10.520000457763672,10.489999771118164,10.5,10.399999618530273,10.760000228881836,10.520000457763672,10.420000076293945,,b'N',b'N',b'N',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',240.609,-20.04453,240.609,-20.04453
b'2MASS J16023185-2132340',b'M5.25',,,,,,11.59000015258789,11.34000015258789,11.050000190734863,,b'',b'',b'',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',240.63271,-21.54278,240.63271,-21.54278
